provider_name,service_plan_name,connection_type,unique_plan_id,monthly_price,intro_rate,intro_rate_price,intro_rate_time,contract_req,contract_time,contract_terms_url,early_termination_fee,single_purchase_fee_descr,single_purchase_fees,monthly_provider_fee _descr,monthly_provider_fee,tax,bundle_discounts_url,typical_download_speed,typical_upload_speed,typical_latency,monthly_data_allow,over_usage_data_price,additionalDataIncrement,data_allowance_policy_url,network_management_policy_url,privacy_policy_url,customer_support_phone,customer_support_web
Metronet,Metronet 2GB/1GB Internet Access,Fixed,F0030023295R00000000322232,89.95,Yes,89.95,12,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.00,Varies by location,https://www.metronet.com/offer-details,2093.49 Mbps,992.38 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000322332,54.95,Yes,54.95,36,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  300M/ 300M Internet Access,Fixed,F0030023295R00000000322342,45.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure;Tech Assure,4.95;0.00;12.95;0.00,Varies by location,https://www.metronet.com/offer-details,318.35 Mbps,306.70 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 5G/5G Internet Access,Fixed,F0030023295R00000000322442,129.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000322500,69.95,Yes,69.95,12,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2GB/1GB Internet Access,Fixed,F0030023295R00000000322506,70.00,Yes,70.00,120,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.00,Varies by location,https://www.metronet.com/offer-details,2093.49 Mbps,992.38 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000322569,79.95,Yes,79.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000322579,59.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000322580,54.95,Yes,54.95,12,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000322687,59.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000322697,79.95,Yes,79.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee,4.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000322707,109.95,Yes,109.95,24,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;12.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000322800,50.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure;Tech Assure,4.95;0.00;12.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  300M/ 300M Internet Access,Fixed,F0030023295R00000000322830,25.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,318.35 Mbps,306.70 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000322840,40.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2GB/1GB Internet Access,Fixed,F0030023295R00000000322943,50.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,2093.49 Mbps,992.38 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  150M/150M Internet Access,Fixed,F0030023295R00000000322993,44.95,Yes,44.95,12,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000323063,69.95,Yes,69.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  150M/150M Internet Access,Fixed,F0030023295R00000000323064,44.95,Yes,44.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000323093,54.95,Yes,54.95,12,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000323130,79.95,Yes,79.95,12,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000323240,50.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000323241,50.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  300M/ 300M Internet Access,Fixed,F0030023295R00000000323250,45.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,318.35 Mbps,306.70 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Vexus Fiber,Metronet  150M/150M Internet Access,Fixed,F0042669380000000000314095,44.95,Yes,44.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 1G/1G Internet Access,Fixed,F0042669380000000000314096,69.95,Yes,69.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 1G/1G Internet Access,Fixed,F0042669380000000000314097,84.95,Yes,84.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 1G/1G Internet Access,Fixed,F0042669380000000000314098,69.95,Yes,69.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 1G/1G Internet Access,Fixed,F0042669380000000000314099,79.95,Yes,79.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet  150M/150M Internet Access,Fixed,F0042669380000000000314100,54.95,No,NULL,NULL,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet  150M/150M Internet Access,Fixed,F0042669380000000000314101,34.95,Yes,34.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 1G/1G Internet Access,Fixed,F0042669380000000000314102,59.95,Yes,59.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 1G/1G Internet Access,Fixed,F0042669380000000000314103,49.95,Yes,49.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 1G/1G Internet Access,Fixed,F0042669380000000000314104,69.95,Yes,69.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 2G/2G Internet Access,Fixed,F0042669380000000000314105,74.95,Yes,74.95,36,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 2G/2G Internet Access,Fixed,F0042669380000000000314106,69.95,Yes,69.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 2G/2G Internet Access,Fixed,F0042669380000000000314107,109.95,Yes,109.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 2G/2G Internet Access,Fixed,F0042669380000000000314108,0.00,No,NULL,NULL,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 5G/5G Internet Access,Fixed,F0042669380000000000314109,129.95,No,NULL,NULL,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
Vexus Fiber,Metronet 1G/1G Internet Access,Fixed,F0042669380000000000314110,84.95,Yes,84.95,12,No,NULL,NULL,NULL,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.vexusfiber.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.vexusfiber.com/residential/about-vexus/internet-management/,https://www.vexusfiber.com/residential/about-vexus/internet-privacy-statement/,800.658.2150,https://www.vexusfiber.com/
